ID,Direction,StopName,StopCode,Latitude,Longitude,Status,StopType,Routes,Zone
184,UP,rangehills post office,116-U-12,18.5513183,73.843315,Inactive,Secondary,['116-U'],Zone 4
185,UP,mutton market rangehills,116-U-13,18.55317,73.8432767,Inactive,Secondary,['116-U'],Zone 4
186,UP,military hospital rangehills,116-U-14,18.5547667,73.8432467,Active,Primary,['116-U'],Zone 4
187,UP,balbhavan,116-U-15,18.5560483,73.8424917,Inactive,Secondary,['116-U'],Zone 4
188,UP,khadki station,116-U-16,18.56174,73.84051,Active,Primary,['116-U'],Zone 4
189,UP,lic colony,116-U-17,18.5622768,73.8334198,Active,Primary,['116-U'],Zone 4
190,UP,40 aundh road,116-U-18,18.5623379,73.8326798,Active,Primary,['116-U'],Zone 4
191,UP,dr sayyad dawakhana,116-U-19,18.5647578,73.8310432,Active,Primary,['116-U'],Zone 4
192,UP,bhau patil chowk,116-U-20,18.5662765,73.8313133,Inactive,Secondary,['116-U'],Zone 4
193,UP,chhajed petrol pump,116-U-21,18.5730145,73.8346813,Inactive,Secondary,['116-U'],Zone 4
194,UP,bopodigaon,116-U-22,18.5713531,73.8384472,Active,Primary,['116-U'],Zone 4
195,UP,manajibaug,116-U-23,18.56981,73.84181,Active,Primary,['116-U'],Zone 4
196,UP,alegaonkar shala,116-U-24,18.5675414,73.8463996,Active,Primary,['116-U'],Zone 4
197,UP,khadki bazar,116-U-25,18.56636,73.8484611,Inactive,Secondary,['116-U'],Zone 4
198,UP,natraj stand,117-NGT-U-00,18.5007719,73.8572726,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 2
199,UP,parvati payatha,117-NGT-U-01,18.499466,73.852656,Active,Primary,"['47A-U', '60A-U', '20-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '37-U', '18-U', '118A-U']",Zone 1
200,UP,dandekar pul,117-NGT-U-02,18.5011666,73.8467815,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 1
201,UP,panmala,117-NGT-U-03,18.50049,73.84485,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 1
202,UP,parvati jalshuddhikaran kendra,117-NGT-U-04,18.4978347,73.8409011,Active,Primary,"['47A-U', '60A-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 1
203,UP,ganeshmala,117-NGT-U-05,18.4949966,73.8372807,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
204,UP,pl deshpande udyan,117-NGT-U-06,18.4932345,73.8353873,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
205,UP,vitthalwadi jakat naka,117-NGT-U-07,18.49102,73.83324,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
206,UP,jaidevnagar,117-NGT-U-08,18.4885506,73.8298963,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
207,UP,rajaram pul,117-NGT-U-09,18.4874733,73.8289883,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
208,UP,vitthalwadi sinhagad road,117-NGT-U-10,18.4846668,73.827858,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
209,UP,hingne,117-NGT-U-11,18.4802931,73.8253104,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
210,UP,anandnagar sinhagad road,117-NGT-U-12,18.4775257,73.8236618,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '118A-U']",Zone 1
211,UP,ganesh park,117-NGT-U-13,18.4759107,73.8229389,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
212,UP,manikbaug,117-NGT-U-14,18.4733192,73.8217214,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
213,UP,indian hume pipe,117-NGT-U-15,18.4704067,73.8205917,Active,Primary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
214,UP,fun time,117-NGT-U-16,18.4687883,73.8198283,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
215,UP,vadgaon bk phata,117-NGT-U-17,18.4670967,73.818225,Active,Primary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
216,UP,patil colony,117-NGT-U-18,18.4632094,73.8151183,Inactive,Secondary,['117-NGT-U'],Zone 1
217,UP,dhayari phata,117-NGT-U-19,18.4604524,73.8128218,Inactive,Secondary,['117-NGT-U'],Zone 1
218,UP,garmal,117-NGT-U-20,18.4557738,73.8118005,Active,Primary,['117-NGT-U'],Zone 1
219,UP,raykarvasti,117-NGT-U-21,18.45435,73.811604,Inactive,Secondary,['117-NGT-U'],Zone 1
220,UP,poultry farm dhayari,117-NGT-U-22,18.4487864,73.8106704,Active,Primary,['117-NGT-U'],Zone 1
221,UP,ganeshnagar dhayari,117-NGT-U-23,18.450584,73.810979,Inactive,Secondary,['117-NGT-U'],Zone 1
222,UP,dhayarigaon,117-NGT-U-24,18.4477096,73.810368,Inactive,Secondary,['117-NGT-U'],Zone 1
223,DOWN,venutai chavan college,118-7-D-00,18.4692833,73.8334833,Active,Primary,"['118-D', '118-7-D']",Zone 1
224,DOWN,venutai chavan college payatha,118-7-D-01,18.4686833,73.8329667,Inactive,Secondary,"['118-D', '118-7-D']",Zone 1
225,DOWN,brahma chaitanya,118-7-D-02,18.4680691,73.8325788,Inactive,Secondary,"['118-D', '118-7-D']",Zone 1
226,DOWN,jadhavnagar,118-7-D-03,18.4674667,73.8281333,Inactive,Secondary,"['118-D', '118-7-D']",Zone 1
227,DOWN,vadgaon bk,118-7-D-04,18.4667833,73.82325,Inactive,Secondary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
228,DOWN,vadgaon bk phata,118-7-D-05,18.4660873,73.8167191,Active,Primary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
229,DOWN,fun time,118-7-D-06,18.4683226,73.8191664,Inactive,Secondary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
230,DOWN,indian hume pipe,118-7-D-07,18.4703,73.8205167,Inactive,Secondary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
231,DOWN,manikbaug,118-7-D-08,18.4716,73.8209,Active,Primary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
232,DOWN,ganesh park,118-7-D-09,18.47325,73.8217167,Inactive,Secondary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
233,DOWN,anandnagar sinhagad road,118-7-D-10,18.477597,73.823565,Inactive,Secondary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '118-7-D']",Zone 1
234,DOWN,hingne,118-7-D-11,18.4803617,73.8250583,Active,Primary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
235,DOWN,vitthalwadi sinhagad road,118-7-D-12,18.4834339,73.8274965,Active,Primary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
236,DOWN,rajaram pul,118-7-D-13,18.4874492,73.8287775,Active,Primary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
237,DOWN,jaidevnagar,118-7-D-14,18.4893951,73.8309021,Active,Primary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
238,DOWN,vitthalwadi jakat naka,118-7-D-15,18.49059,73.83261,Inactive,Secondary,"['117E-D', '118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
239,DOWN,pl deshpande udyan,118-7-D-16,18.4933433,73.8352217,Active,Primary,"['117E-D', '118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
240,DOWN,ganeshmala,118-7-D-17,18.4964142,73.838768,Inactive,Secondary,"['117E-D', '118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
241,DOWN,parvati jalshuddhikaran kendra,118-7-D-18,18.4983667,73.8414833,Active,Primary,"['118-D', '47A-D', '118B-D', '118A-D', '18-D', '118-7-D']",Zone 1
242,DOWN,panmala,118-7-D-19,18.4998833,73.84395,Inactive,Secondary,"['118-D', '47A-D', '118B-D', '118A-D', '18-D', '118-7-D']",Zone 1
243,DOWN,dandekar pul,118-7-D-20,18.5012833,73.8469,Active,Primary,"['118-D', '47A-D', '118B-D', '118A-D', '18-D', '118-7-D']",Zone 1
244,DOWN,parvati payatha,118-7-D-21,18.49935,73.8525667,Inactive,Secondary,"['118-D', '37-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
245,DOWN,sarasbaug,118-7-D-22,18.5033993,73.853721,Inactive,Secondary,"['118-D', '37-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
246,DOWN,hirabaug,118-7-D-23,18.504515,73.853615,Inactive,Secondary,"['3-D', '118-D', '90P-D', '118A-D', '89-D', '18-D', '90-D', '118B-D', '118-7-D', '26-D']",Zone 1
247,DOWN,swargate corner,118-7-D-24,18.5017387,73.8578249,Active,Primary,"['3-D', '118-D', '90P-D', '118A-D', '89-D', '18-D', '90-D', '118B-D', '118-7-D', '26-D']",Zone 2
248,DOWN,natraj stand,118-7-D-25,18.50072,73.85777,Inactive,Secondary,"['118-D', '118B-D', '118A-D', '18-D', '118-7-D']",Zone 2
249,UP,natraj stand,118-7-U-00,18.5007719,73.8572726,Active,Primary,"['47A-U', '60A-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 2
250,UP,parvati payatha,118-7-U-01,18.4992381,73.8525854,Active,Primary,"['47A-U', '60A-U', '20-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '37-U', '18-U', '118A-U']",Zone 1
251,UP,dandekar pul,118-7-U-02,18.5011663,73.8469456,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 1
252,UP,panmala,118-7-U-03,18.4998833,73.84395,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 1
253,UP,parvati jalshuddhikaran kendra,118-7-U-04,18.4983667,73.8414833,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 1
254,UP,ganeshmala,118-7-U-05,18.4949966,73.8372807,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
255,UP,pl deshpande udyan,118-7-U-06,18.4932345,73.8353873,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
256,UP,vitthalwadi jakat naka,118-7-U-07,18.49102,73.83324,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
257,UP,jaidevnagar,118-7-U-08,18.4885506,73.8298963,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
258,UP,rajaram pul,118-7-U-09,18.4874733,73.8289883,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
259,UP,vitthalwadi sinhagad road,118-7-U-10,18.4846668,73.827858,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
260,UP,hingne,118-7-U-11,18.4802931,73.8253104,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
261,UP,anandnagar sinhagad road,118-7-U-12,18.4775257,73.8236618,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '118A-U']",Zone 1
262,UP,ganesh park,118-7-U-13,18.47325,73.8217167,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
263,UP,manikbaug,118-7-U-14,18.4715568,73.8210073,Active,Primary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
264,UP,indian hume pipe,118-7-U-15,18.4703,73.8205167,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
265,UP,fun time,118-7-U-16,18.4687883,73.8198283,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
266,UP,vadgaon bk phata,118-7-U-17,18.4670967,73.818225,Active,Primary,"['47A-U', '60A-U', '117-NGT-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
267,UP,vadgaon bk,118-7-U-18,18.4667833,73.82325,Inactive,Secondary,"['47A-U', '118B-U', '118-7-U', '118-U', '56-U']",Zone 1
268,UP,jadhavnagar,118-7-U-19,18.4674667,73.8281333,Active,Primary,"['118-U', '118-7-U']",Zone 1
269,UP,brahma chaitanya,118-7-U-20,18.4680958,73.8329422,Inactive,Secondary,"['118-U', '118-7-U']",Zone 1
270,UP,venutai chavan college payatha,118-7-U-21,18.4686833,73.8329667,Active,Primary,"['118-U', '118-7-U']",Zone 1
271,UP,venutai chavan college,118-7-U-22,18.4692833,73.8334833,Active,Primary,"['118-U', '118-7-U']",Zone 1
272,DOWN,suncity,118A-D-00,18.4747762,73.8136666,Inactive,Secondary,"['118A-D', '55-D']",Zone 1
273,DOWN,krushna mandir suncity,118A-D-01,18.4765397,73.8180628,Active,Primary,"['118A-D', '55-D']",Zone 1
274,DOWN,star garden,118A-D-02,18.4774951,73.8196726,Active,Primary,"['118A-D', '55-D']",Zone 1
275,DOWN,shivpushpak park,118A-D-03,18.478379,73.821263,Active,Primary,"['118A-D', '55-D']",Zone 1
276,DOWN,anandnagar sinhagad road,118A-D-04,18.477597,73.823565,Inactive,Secondary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '118-7-D']",Zone 1
277,DOWN,hingne,118A-D-05,18.4803617,73.8250583,Inactive,Secondary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
278,DOWN,vitthalwadi sinhagad road,118A-D-06,18.4834339,73.8274965,Inactive,Secondary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
279,DOWN,rajaram pul,118A-D-07,18.4874492,73.8287775,Active,Primary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
280,DOWN,jaidevnagar,118A-D-08,18.4893951,73.8309021,Inactive,Secondary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
281,DOWN,vitthalwadi jakat naka,118A-D-09,18.49059,73.83261,Active,Primary,"['117E-D', '118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
282,DOWN,pl deshpande udyan,118A-D-10,18.4933433,73.8352217,Inactive,Secondary,"['117E-D', '118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
283,DOWN,ganeshmala,118A-D-11,18.4964142,73.838768,Active,Primary,"['117E-D', '118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
284,DOWN,parvati jalshuddhikaran kendra,118A-D-12,18.497975,73.8409368,Active,Primary,"['118-D', '47A-D', '118B-D', '118A-D', '18-D', '118-7-D']",Zone 1
285,DOWN,panmala,118A-D-13,18.5007283,73.8449233,Active,Primary,"['118-D', '47A-D', '118B-D', '118A-D', '18-D', '118-7-D']",Zone 1
286,DOWN,dandekar pul,118A-D-14,18.5012818,73.8467118,Active,Primary,"['118-D', '47A-D', '118B-D', '118A-D', '18-D', '118-7-D']",Zone 1
287,DOWN,parvati payatha,118A-D-15,18.4995472,73.8531272,Active,Primary,"['118-D', '37-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
288,DOWN,sarasbaug,118A-D-16,18.5033993,73.853721,Active,Primary,"['118-D', '37-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
289,DOWN,hirabaug,118A-D-17,18.5044788,73.8547836,Active,Primary,"['3-D', '118-D', '90P-D', '118A-D', '89-D', '18-D', '90-D', '118B-D', '118-7-D', '26-D']",Zone 2
290,DOWN,swargate corner,118A-D-18,18.5017387,73.8578249,Inactive,Secondary,"['3-D', '118-D', '90P-D', '118A-D', '89-D', '18-D', '90-D', '118B-D', '118-7-D', '26-D']",Zone 2
291,DOWN,natraj stand,118A-D-19,18.50072,73.85777,Active,Primary,"['118-D', '118B-D', '118A-D', '18-D', '118-7-D']",Zone 2
292,UP,natraj stand,118A-U-00,18.5007719,73.8572726,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 2
293,UP,parvati payatha,118A-U-01,18.4994599,73.8532102,Inactive,Secondary,"['47A-U', '60A-U', '20-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '37-U', '18-U', '118A-U']",Zone 1
294,UP,dandekar pul,118A-U-02,18.501164,73.8466626,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 1
295,UP,panmala,118A-U-03,18.5005796,73.8448384,Active,Primary,"['47A-U', '60A-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 1
296,UP,parvati jalshuddhikaran kendra,118A-U-04,18.4977762,73.8409065,Active,Primary,"['47A-U', '60A-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 1
297,UP,ganeshmala,118A-U-05,18.4949966,73.8372807,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
298,UP,pl deshpande udyan,118A-U-06,18.4932345,73.8353873,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
299,UP,vitthalwadi jakat naka,118A-U-07,18.49102,73.83324,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
300,UP,jaidevnagar,118A-U-08,18.4885506,73.8298963,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
301,UP,rajaram pul,118A-U-09,18.4874733,73.8289883,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
302,UP,vitthalwadi sinhagad road,118A-U-10,18.4846668,73.827858,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
303,UP,hingne,118A-U-11,18.4802931,73.8253104,Inactive,Secondary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
304,UP,anandnagar sinhagad road,118A-U-12,18.4775257,73.8236618,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '56-U', '118A-U']",Zone 1
305,UP,shivpushpak park,118A-U-13,18.4783755,73.8211471,Inactive,Secondary,"['55-U', '118A-U']",Zone 1
306,UP,star garden,118A-U-14,18.4752246,73.8161524,Inactive,Secondary,"['55-U', '118A-U']",Zone 1
307,UP,krushna mandir suncity,118A-U-15,18.4749032,73.8151088,Inactive,Secondary,"['55-U', '118A-U']",Zone 1
308,UP,suncity,118A-U-16,18.474705,73.8137483,Active,Primary,"['55-U', '118A-U']",Zone 1
309,DOWN,venutai chavan college,118-D-00,18.4692833,73.8334833,Inactive,Secondary,"['118-D', '118-7-D']",Zone 1
310,DOWN,venutai chavan college payatha,118-D-01,18.4686833,73.8329667,Active,Primary,"['118-D', '118-7-D']",Zone 1
311,DOWN,brahma chaitanya,118-D-02,18.4680691,73.8325788,Inactive,Secondary,"['118-D', '118-7-D']",Zone 1
312,DOWN,jadhavnagar,118-D-03,18.4674667,73.8281333,Active,Primary,"['118-D', '118-7-D']",Zone 1
313,DOWN,vadgaon bk,118-D-04,18.4667833,73.82325,Active,Primary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
314,DOWN,vadgaon bk phata,118-D-05,18.4660873,73.8167191,Active,Primary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
315,DOWN,fun time,118-D-06,18.4683226,73.8191664,Active,Primary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
316,DOWN,indian hume pipe,118-D-07,18.4703,73.8205167,Inactive,Secondary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
317,DOWN,manikbaug,118-D-08,18.4716,73.8209,Active,Primary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
318,DOWN,ganesh park,118-D-09,18.47325,73.8217167,Active,Primary,"['118-D', '56-D', '47A-D', '118B-D', '118-7-D']",Zone 1
319,DOWN,anandnagar sinhagad road,118-D-10,18.477597,73.823565,Active,Primary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '118-7-D']",Zone 1
320,DOWN,hingne,118-D-11,18.4803617,73.8250583,Inactive,Secondary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
321,DOWN,vitthalwadi sinhagad road,118-D-12,18.4834339,73.8274965,Active,Primary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
322,DOWN,rajaram pul,118-D-13,18.4874492,73.8287775,Inactive,Secondary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
323,DOWN,jaidevnagar,118-D-14,18.4893951,73.8309021,Inactive,Secondary,"['118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
324,DOWN,vitthalwadi jakat naka,118-D-15,18.49059,73.83261,Inactive,Secondary,"['117E-D', '118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
325,DOWN,pl deshpande udyan,118-D-16,18.4933433,73.8352217,Active,Primary,"['117E-D', '118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
326,DOWN,ganeshmala,118-D-17,18.4964142,73.838768,Inactive,Secondary,"['117E-D', '118-D', '56-D', '55-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
327,DOWN,parvati jalshuddhikaran kendra,118-D-18,18.4983667,73.8414833,Active,Primary,"['118-D', '47A-D', '118B-D', '118A-D', '18-D', '118-7-D']",Zone 1
328,DOWN,panmala,118-D-19,18.4998833,73.84395,Inactive,Secondary,"['118-D', '47A-D', '118B-D', '118A-D', '18-D', '118-7-D']",Zone 1
329,DOWN,dandekar pul,118-D-20,18.5012833,73.8469,Inactive,Secondary,"['118-D', '47A-D', '118B-D', '118A-D', '18-D', '118-7-D']",Zone 1
330,DOWN,parvati payatha,118-D-21,18.49935,73.8525667,Inactive,Secondary,"['118-D', '37-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
331,DOWN,sarasbaug,118-D-22,18.5033993,73.853721,Active,Primary,"['118-D', '37-D', '47A-D', '118A-D', '118B-D', '18-D', '118-7-D']",Zone 1
332,DOWN,hirabaug,118-D-23,18.504515,73.853615,Inactive,Secondary,"['3-D', '118-D', '90P-D', '118A-D', '89-D', '18-D', '90-D', '118B-D', '118-7-D', '26-D']",Zone 1
333,DOWN,swargate corner,118-D-24,18.5017387,73.8578249,Active,Primary,"['3-D', '118-D', '90P-D', '118A-D', '89-D', '18-D', '90-D', '118B-D', '118-7-D', '26-D']",Zone 2
334,DOWN,natraj stand,118-D-25,18.50072,73.85777,Inactive,Secondary,"['118-D', '118B-D', '118A-D', '18-D', '118-7-D']",Zone 2
335,UP,natraj stand,118-U-00,18.5007719,73.8572726,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 2
336,UP,parvati payatha,118-U-01,18.4991667,73.8524167,Inactive,Secondary,"['47A-U', '60A-U', '20-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '37-U', '18-U', '118A-U']",Zone 1
